"ID";"Geslacht";"Leeftijd";"Migratieachtergrond";"HoogstBehaaldOnderwijsniveau";"Perioden";"Bevolking_1"
"75110";"T001038";"53700";"T001040";"2018810";"2014JJ00";"     325"
"75115";"T001038";"53700";"T001040";"2018810";"2015JJ00";"     328"
"75120";"T001038";"53700";"T001040";"2018810";"2016JJ00";"     336"
"75125";"T001038";"53700";"T001040";"2018810";"2017JJ00";"     342"
"75130";"T001038";"53700";"T001040";"2018810";"2018JJ00";"     347"
"75135";"T001038";"53700";"T001040";"2018810";"2019JJ00";"     381"
"75140";"T001038";"53700";"T001040";"2018810";"2020JJ00";"     393"
"75520";"T001038";"53700";"1012600";"2018710";"2003JJ00";"     109"
"75525";"T001038";"53700";"1012600";"2018710";"2004JJ00";"      99"
"75530";"T001038";"53700";"1012600";"2018710";"2005JJ00";"      89"
"75535";"T001038";"53700";"1012600";"2018710";"2006JJ00";"      82"
"75540";"T001038";"53700";"1012600";"2018710";"2007JJ00";"      76"
"75545";"T001038";"53700";"1012600";"2018710";"2008JJ00";"      67"
"75550";"T001038";"53700";"1012600";"2018710";"2009JJ00";"      64"
"75555";"T001038";"53700";"1012600";"2018710";"2010JJ00";"      63"
"75560";"T001038";"53700";"1012600";"2018710";"2011JJ00";"      65"
"75565";"T001038";"53700";"1012600";"2018710";"2012JJ00";"      61"
"75570";"T001038";"53700";"1012600";"2018710";"2013JJ00";"      64"
"75575";"T001038";"53700";"1012600";"2018710";"2014JJ00";"      58"
"75580";"T001038";"53700";"1012600";"2018710";"2015JJ00";"      48"
"75585";"T001038";"53700";"1012600";"2018710";"2016JJ00";"      47"
"75590";"T001038";"53700";"1012600";"2018710";"2017JJ00";"      39"
"75595";"T001038";"53700";"1012600";"2018710";"2018JJ00";"      36"
"75600";"T001038";"53700";"1012600";"2018710";"2019JJ00";"      39"
"75605";"T001038";"53700";"1012600";"2018710";"2020JJ00";"      35"
"75706";"T001038";"53700";"1012600";"2018720";"2003JJ00";"     432"
"75711";"T001038";"53700";"1012600";"2018720";"2004JJ00";"     417"
"75716";"T001038";"53700";"1012600";"2018720";"2005JJ00";"     405"
"75721";"T001038";"53700";"1012600";"2018720";"2006JJ00";"     384"
"75726";"T001038";"53700";"1012600";"2018720";"2007JJ00";"     362"
"75731";"T001038";"53700";"1012600";"2018720";"2008JJ00";"     343"
"75736";"T001038";"53700";"1012600";"2018720";"2009JJ00";"     313"
"75741";"T001038";"53700";"1012600";"2018720";"2010JJ00";"     290"
"75746";"T001038";"53700";"1012600";"2018720";"2011JJ00";"     287"
"75751";"T001038";"53700";"1012600";"2018720";"2012JJ00";"     262"
"75756";"T001038";"53700";"1012600";"2018720";"2013JJ00";"     221"
"75761";"T001038";"53700";"1012600";"2018720";"2014JJ00";"     212"
"75766";"T001038";"53700";"1012600";"2018720";"2015JJ00";"     191"
"75771";"T001038";"53700";"1012600";"2018720";"2016JJ00";"     184"
"75776";"T001038";"53700";"1012600";"2018720";"2017JJ00";"     158"
"75781";"T001038";"53700";"1012600";"2018720";"2018JJ00";"     141"
"75786";"T001038";"53700";"1012600";"2018720";"2019JJ00";"     139"
"75791";"T001038";"53700";"1012600";"2018720";"2020JJ00";"     134"
"76171";"T001038";"53700";"1012600";"2018760";"2003JJ00";"     366"
"76176";"T001038";"53700";"1012600";"2018760";"2004JJ00";"     318"
"76181";"T001038";"53700";"1012600";"2018760";"2005JJ00";"     303"
"76186";"T001038";"53700";"1012600";"2018760";"2006JJ00";"     317"
"76191";"T001038";"53700";"1012600";"2018760";"2007JJ00";"     308"
"76196";"T001038";"53700";"1012600";"2018760";"2008JJ00";"     295"
"76201";"T001038";"53700";"1012600";"2018760";"2009JJ00";"     284"
"76206";"T001038";"53700";"1012600";"2018760";"2010JJ00";"     260"
"76211";"T001038";"53700";"1012600";"2018760";"2011JJ00";"     231"
"76216";"T001038";"53700";"1012600";"2018760";"2012JJ00";"     232"
"76221";"T001038";"53700";"1012600";"2018760";"2013JJ00";"     289"
"76226";"T001038";"53700";"1012600";"2018760";"2014JJ00";"     261"
"76231";"T001038";"53700";"1012600";"2018760";"2015JJ00";"     239"
"76236";"T001038";"53700";"1012600";"2018760";"2016JJ00";"     220"
"76241";"T001038";"53700";"1012600";"2018760";"2017JJ00";"     218"
"76246";"T001038";"53700";"1012600";"2018760";"2018JJ00";"     200"
"76251";"T001038";"53700";"1012600";"2018760";"2019JJ00";"     193"
"76256";"T001038";"53700";"1012600";"2018760";"2020JJ00";"     184"
"76264";"T001038";"53700";"1012600";"2018770";"2003JJ00";"     415"
"76269";"T001038";"53700";"1012600";"2018770";"2004JJ00";"     446"
"76274";"T001038";"53700";"1012600";"2018770";"2005JJ00";"     469"
"76279";"T001038";"53700";"1012600";"2018770";"2006JJ00";"     473"
"76284";"T001038";"53700";"1012600";"2018770";"2007JJ00";"     481"
"76289";"T001038";"53700";"1012600";"2018770";"2008JJ00";"     477"
"76294";"T001038";"53700";"1012600";"2018770";"2009JJ00";"     480"
"76299";"T001038";"53700";"1012600";"2018770";"2010JJ00";"     477"
"76304";"T001038";"53700";"1012600";"2018770";"2011JJ00";"     445"
"76309";"T001038";"53700";"1012600";"2018770";"2012JJ00";"     415"
"76314";"T001038";"53700";"1012600";"2018770";"2013JJ00";"     342"
"76319";"T001038";"53700";"1012600";"2018770";"2014JJ00";"     333"
"76324";"T001038";"53700";"1012600";"2018770";"2015JJ00";"     325"
"76329";"T001038";"53700";"1012600";"2018770";"2016JJ00";"     300"
"76334";"T001038";"53700";"1012600";"2018770";"2017JJ00";"     297"
"76339";"T001038";"53700";"1012600";"2018770";"2018JJ00";"     295"
"76344";"T001038";"53700";"1012600";"2018770";"2019JJ00";"     283"
"76349";"T001038";"53700";"1012600";"2018770";"2020JJ00";"     265"
"76357";"T001038";"53700";"1012600";"2018780";"2003JJ00";"     184"
"76362";"T001038";"53700";"1012600";"2018780";"2004JJ00";"     180"
"76367";"T001038";"53700";"1012600";"2018780";"2005JJ00";"     174"
"76372";"T001038";"53700";"1012600";"2018780";"2006JJ00";"     160"
"76377";"T001038";"53700";"1012600";"2018780";"2007JJ00";"     156"
"76382";"T001038";"53700";"1012600";"2018780";"2008JJ00";"     146"
"76387";"T001038";"53700";"1012600";"2018780";"2009JJ00";"     138"
"76392";"T001038";"53700";"1012600";"2018780";"2010JJ00";"     134"
"76397";"T001038";"53700";"1012600";"2018780";"2011JJ00";"     132"
"76402";"T001038";"53700";"1012600";"2018780";"2012JJ00";"     111"
"76407";"T001038";"53700";"1012600";"2018780";"2013JJ00";"      94"
"76412";"T001038";"53700";"1012600";"2018780";"2014JJ00";"      91"
"76417";"T001038";"53700";"1012600";"2018780";"2015JJ00";"      89"
"76422";"T001038";"53700";"1012600";"2018780";"2016JJ00";"      84"
"76427";"T001038";"53700";"1012600";"2018780";"2017JJ00";"      77"
"76432";"T001038";"53700";"1012600";"2018780";"2018JJ00";"      77"
"76437";"T001038";"53700";"1012600";"2018780";"2019JJ00";"      76"
"76442";"T001038";"53700";"1012600";"2018780";"2020JJ00";"      78"
"76543";"T001038";"53700";"1012600";"2018800";"2003JJ00";"     365"
"76548";"T001038";"53700";"1012600";"2018800";"2004JJ00";"     394"
"76553";"T001038";"53700";"1012600";"2018800";"2005JJ00";"     395"
"76558";"T001038";"53700";"1012600";"2018800";"2006JJ00";"     394"
"76563";"T001038";"53700";"1012600";"2018800";"2007JJ00";"     394"
"76568";"T001038";"53700";"1012600";"2018800";"2008JJ00";"     406"
"76573";"T001038";"53700";"1012600";"2018800";"2009JJ00";"     411"
"76578";"T001038";"53700";"1012600";"2018800";"2010JJ00";"     413"
"76583";"T001038";"53700";"1012600";"2018800";"2011JJ00";"     405"
"76588";"T001038";"53700";"1012600";"2018800";"2012JJ00";"     418"
"76593";"T001038";"53700";"1012600";"2018800";"2013JJ00";"     413"
"76598";"T001038";"53700";"1012600";"2018800";"2014JJ00";"     410"
"76603";"T001038";"53700";"1012600";"2018800";"2015JJ00";"     422"
"76608";"T001038";"53700";"1012600";"2018800";"2016JJ00";"     415"
"76613";"T001038";"53700";"1012600";"2018800";"2017JJ00";"     411"
"76618";"T001038";"53700";"1012600";"2018800";"2018JJ00";"     426"
"76623";"T001038";"53700";"1012600";"2018800";"2019JJ00";"     410"
"76628";"T001038";"53700";"1012600";"2018800";"2020JJ00";"     422"
"76729";"T001038";"53700";"1012600";"2018810";"2003JJ00";"     196"
"76734";"T001038";"53700";"1012600";"2018810";"2004JJ00";"     213"
"76739";"T001038";"53700";"1012600";"2018810";"2005JJ00";"     221"
"76744";"T001038";"53700";"1012600";"2018810";"2006JJ00";"     230"
"76749";"T001038";"53700";"1012600";"2018810";"2007JJ00";"     228"
"76754";"T001038";"53700";"1012600";"2018810";"2008JJ00";"     232"
"76759";"T001038";"53700";"1012600";"2018810";"2009JJ00";"     227"
"76764";"T001038";"53700";"1012600";"2018810";"2010JJ00";"     235"
"76769";"T001038";"53700";"1012600";"2018810";"2011JJ00";"     222"
"76774";"T001038";"53700";"1012600";"2018810";"2012JJ00";"     221"
"76779";"T001038";"53700";"1012600";"2018810";"2013JJ00";"     249"
"76784";"T001038";"53700";"1012600";"2018810";"2014JJ00";"     248"
"76789";"T001038";"53700";"1012600";"2018810";"2015JJ00";"     248"
"76794";"T001038";"53700";"1012600";"2018810";"2016JJ00";"     246"
"76799";"T001038";"53700";"1012600";"2018810";"2017JJ00";"     252"
"76804";"T001038";"53700";"1012600";"2018810";"2018JJ00";"     252"
"76809";"T001038";"53700";"1012600";"2018810";"2019JJ00";"     275"
"76814";"T001038";"53700";"1012600";"2018810";"2020JJ00";"     273"
"77194";"T001038";"53700";"2012605";"2018710";"2003JJ00";"      81"
"77199";"T001038";"53700";"2012605";"2018710";"2004JJ00";"      75"
"77204";"T001038";"53700";"2012605";"2018710";"2005JJ00";"      57"
"77209";"T001038";"53700";"2012605";"2018710";"2006JJ00";"      63"
"77214";"T001038";"53700";"2012605";"2018710";"2007JJ00";"      59"
"77219";"T001038";"53700";"2012605";"2018710";"2008JJ00";"      64"
"77224";"T001038";"53700";"2012605";"2018710";"2009JJ00";"      70"
"77229";"T001038";"53700";"2012605";"2018710";"2010JJ00";"      64"
"77234";"T001038";"53700";"2012605";"2018710";"2011JJ00";"      68"
"77239";"T001038";"53700";"2012605";"2018710";"2012JJ00";"      62"
"77244";"T001038";"53700";"2012605";"2018710";"2013JJ00";"      63"
"77249";"T001038";"53700";"2012605";"2018710";"2014JJ00";"      73"
"77254";"T001038";"53700";"2012605";"2018710";"2015JJ00";"      66"
"77259";"T001038";"53700";"2012605";"2018710";"2016JJ00";"      61"
"77264";"T001038";"53700";"2012605";"2018710";"2017JJ00";"      60"
"77269";"T001038";"53700";"2012605";"2018710";"2018JJ00";"      53"
"77274";"T001038";"53700";"2012605";"2018710";"2019JJ00";"      55"
"77279";"T001038";"53700";"2012605";"2018710";"2020JJ00";"      57"
"77380";"T001038";"53700";"2012605";"2018720";"2003JJ00";"     115"
"77385";"T001038";"53700";"2012605";"2018720";"2004JJ00";"      88"
"77390";"T001038";"53700";"2012605";"2018720";"2005JJ00";"      94"
"77395";"T001038";"53700";"2012605";"2018720";"2006JJ00";"      92"
"77400";"T001038";"53700";"2012605";"2018720";"2007JJ00";"      97"
"77405";"T001038";"53700";"2012605";"2018720";"2008JJ00";"     111"
"77410";"T001038";"53700";"2012605";"2018720";"2009JJ00";"     110"
"77415";"T001038";"53700";"2012605";"2018720";"2010JJ00";"     110"
"77420";"T001038";"53700";"2012605";"2018720";"2011JJ00";"     109"
"77425";"T001038";"53700";"2012605";"2018720";"2012JJ00";"     112"
"77430";"T001038";"53700";"2012605";"2018720";"2013JJ00";"      80"
"77435";"T001038";"53700";"2012605";"2018720";"2014JJ00";"      84"
"77440";"T001038";"53700";"2012605";"2018720";"2015JJ00";"      81"
"77445";"T001038";"53700";"2012605";"2018720";"2016JJ00";"      85"
"77450";"T001038";"53700";"2012605";"2018720";"2017JJ00";"      79"
"77455";"T001038";"53700";"2012605";"2018720";"2018JJ00";"      79"
"77460";"T001038";"53700";"2012605";"2018720";"2019JJ00";"      77"
"77465";"T001038";"53700";"2012605";"2018720";"2020JJ00";"      71"
"77845";"T001038";"53700";"2012605";"2018760";"2003JJ00";"      70"
"77850";"T001038";"53700";"2012605";"2018760";"2004JJ00";"      83"
"77855";"T001038";"53700";"2012605";"2018760";"2005JJ00";"      89"
"77860";"T001038";"53700";"2012605";"2018760";"2006JJ00";"      99"
"77865";"T001038";"53700";"2012605";"2018760";"2007JJ00";"     107"
"77870";"T001038";"53700";"2012605";"2018760";"2008JJ00";"      99"
"77875";"T001038";"53700";"2012605";"2018760";"2009JJ00";"      87"
"77880";"T001038";"53700";"2012605";"2018760";"2010JJ00";"      81"
"77885";"T001038";"53700";"2012605";"2018760";"2011JJ00";"      80"
"77890";"T001038";"53700";"2012605";"2018760";"2012JJ00";"      90"
"77895";"T001038";"53700";"2012605";"2018760";"2013JJ00";"     114"
"77900";"T001038";"53700";"2012605";"2018760";"2014JJ00";"      96"
"77905";"T001038";"53700";"2012605";"2018760";"2015JJ00";"      92"
"77910";"T001038";"53700";"2012605";"2018760";"2016JJ00";"      93"
"77915";"T001038";"53700";"2012605";"2018760";"2017JJ00";"      97"
"77920";"T001038";"53700";"2012605";"2018760";"2018JJ00";"      90"
"77925";"T001038";"53700";"2012605";"2018760";"2019JJ00";"      83"
"77930";"T001038";"53700";"2012605";"2018760";"2020JJ00";"      83"
"77938";"T001038";"53700";"2012605";"2018770";"2003JJ00";"      47"
"77943";"T001038";"53700";"2012605";"2018770";"2004JJ00";"      54"
"77948";"T001038";"53700";"2012605";"2018770";"2005JJ00";"      60"
"77953";"T001038";"53700";"2012605";"2018770";"2006JJ00";"      64"
"77958";"T001038";"53700";"2012605";"2018770";"2007JJ00";"      60"
"77963";"T001038";"53700";"2012605";"2018770";"2008JJ00";"      66"
"77968";"T001038";"53700";"2012605";"2018770";"2009JJ00";"      68"
"77973";"T001038";"53700";"2012605";"2018770";"2010JJ00";"      71"
"77978";"T001038";"53700";"2012605";"2018770";"2011JJ00";"      72"
"77983";"T001038";"53700";"2012605";"2018770";"2012JJ00";"      78"
"77988";"T001038";"53700";"2012605";"2018770";"2013JJ00";"      66"
"77993";"T001038";"53700";"2012605";"2018770";"2014JJ00";"      59"
"77998";"T001038";"53700";"2012605";"2018770";"2015JJ00";"      57"
"78003";"T001038";"53700";"2012605";"2018770";"2016JJ00";"      65"
"78008";"T001038";"53700";"2012605";"2018770";"2017JJ00";"      62"
"78013";"T001038";"53700";"2012605";"2018770";"2018JJ00";"      62"
"78018";"T001038";"53700";"2012605";"2018770";"2019JJ00";"      63"
"78023";"T001038";"53700";"2012605";"2018770";"2020JJ00";"      73"
"78031";"T001038";"53700";"2012605";"2018780";"2003JJ00";"      65"
"78036";"T001038";"53700";"2012605";"2018780";"2004JJ00";"      73"
"78041";"T001038";"53700";"2012605";"2018780";"2005JJ00";"      85"
"78046";"T001038";"53700";"2012605";"2018780";"2006JJ00";"      80"
"78051";"T001038";"53700";"2012605";"2018780";"2007JJ00";"      82"
"78056";"T001038";"53700";"2012605";"2018780";"2008JJ00";"      60"
"78061";"T001038";"53700";"2012605";"2018780";"2009JJ00";"      47"
"78066";"T001038";"53700";"2012605";"2018780";"2010JJ00";"      45"
"78071";"T001038";"53700";"2012605";"2018780";"2011JJ00";"      50"
"78076";"T001038";"53700";"2012605";"2018780";"2012JJ00";"      50"
"78081";"T001038";"53700";"2012605";"2018780";"2013JJ00";"      47"
"78086";"T001038";"53700";"2012605";"2018780";"2014JJ00";"      49"
"78091";"T001038";"53700";"2012605";"2018780";"2015JJ00";"      45"
"78096";"T001038";"53700";"2012605";"2018780";"2016JJ00";"      45"
"78101";"T001038";"53700";"2012605";"2018780";"2017JJ00";"      45"
"78106";"T001038";"53700";"2012605";"2018780";"2018JJ00";"      49"
"78111";"T001038";"53700";"2012605";"2018780";"2019JJ00";"      49"
"78116";"T001038";"53700";"2012605";"2018780";"2020JJ00";"      48"
"78217";"T001038";"53700";"2012605";"2018800";"2003JJ00";"      73"
"78222";"T001038";"53700";"2012605";"2018800";"2004JJ00";"      62"
"78227";"T001038";"53700";"2012605";"2018800";"2005JJ00";"      58"
"78232";"T001038";"53700";"2012605";"2018800";"2006JJ00";"      57"
"78237";"T001038";"53700";"2012605";"2018800";"2007JJ00";"      59"
"78242";"T001038";"53700";"2012605";"2018800";"2008JJ00";"      72"
"78247";"T001038";"53700";"2012605";"2018800";"2009JJ00";"      84"
"78252";"T001038";"53700";"2012605";"2018800";"2010JJ00";"      81"
"78257";"T001038";"53700";"2012605";"2018800";"2011JJ00";"      91"
"78262";"T001038";"53700";"2012605";"2018800";"2012JJ00";"      95"
"78267";"T001038";"53700";"2012605";"2018800";"2013JJ00";"     108"
"78272";"T001038";"53700";"2012605";"2018800";"2014JJ00";"     110"
"78277";"T001038";"53700";"2012605";"2018800";"2015JJ00";"     113"
"78282";"T001038";"53700";"2012605";"2018800";"2016JJ00";"     112"
"78287";"T001038";"53700";"2012605";"2018800";"2017JJ00";"     128"
"78292";"T001038";"53700";"2012605";"2018800";"2018JJ00";"     135"
"78297";"T001038";"53700";"2012605";"2018800";"2019JJ00";"     138"
"78302";"T001038";"53700";"2012605";"2018800";"2020JJ00";"     156"
"78403";"T001038";"53700";"2012605";"2018810";"2003JJ00";"      58"
"78408";"T001038";"53700";"2012605";"2018810";"2004JJ00";"      76"
"78413";"T001038";"53700";"2012605";"2018810";"2005JJ00";"      81"
"78418";"T001038";"53700";"2012605";"2018810";"2006JJ00";"      80"
"78423";"T001038";"53700";"2012605";"2018810";"2007JJ00";"      84"
"78428";"T001038";"53700";"2012605";"2018810";"2008JJ00";"      82"
"78433";"T001038";"53700";"2012605";"2018810";"2009JJ00";"      85"
"78438";"T001038";"53700";"2012605";"2018810";"2010JJ00";"      81"
"78443";"T001038";"53700";"2012605";"2018810";"2011JJ00";"      81"
"78448";"T001038";"53700";"2012605";"2018810";"2012JJ00";"      80"
"78453";"T001038";"53700";"2012605";"2018810";"2013JJ00";"      73"
"78458";"T001038";"53700";"2012605";"2018810";"2014JJ00";"      76"
"78463";"T001038";"53700";"2012605";"2018810";"2015JJ00";"      80"
"78468";"T001038";"53700";"2012605";"2018810";"2016JJ00";"      89"
"78473";"T001038";"53700";"2012605";"2018810";"2017JJ00";"      90"
"78478";"T001038";"53700";"2012605";"2018810";"2018JJ00";"      94"
"78483";"T001038";"53700";"2012605";"2018810";"2019JJ00";"     106"
"78488";"T001038";"53700";"2012605";"2018810";"2020JJ00";"     119"
"78868";"T001038";"53700";"2012655";"2018710";"2003JJ00";"      16"
"78873";"T001038";"53700";"2012655";"2018710";"2004JJ00";"      13"
"78878";"T001038";"53700";"2012655";"2018710";"2005JJ00";"       9"
"78883";"T001038";"53700";"2012655";"2018710";"2006JJ00";"       8"
"78888";"T001038";"53700";"2012655";"2018710";"2007JJ00";"       9"
"78893";"T001038";"53700";"2012655";"2018710";"2008JJ00";"      10"
"78898";"T001038";"53700";"2012655";"2018710";"2009JJ00";"      14"
"78903";"T001038";"53700";"2012655";"2018710";"2010JJ00";"      13"
"78908";"T001038";"53700";"2012655";"2018710";"2011JJ00";"      13"
"78913";"T001038";"53700";"2012655";"2018710";"2012JJ00";"      14"
"78918";"T001038";"53700";"2012655";"2018710";"2013JJ00";"      11"
"78923";"T001038";"53700";"2012655";"2018710";"2014JJ00";"      13"
"78928";"T001038";"53700";"2012655";"2018710";"2015JJ00";"       9"
"78933";"T001038";"53700";"2012655";"2018710";"2016JJ00";"      11"
"78938";"T001038";"53700";"2012655";"2018710";"2017JJ00";"      11"
"78943";"T001038";"53700";"2012655";"2018710";"2018JJ00";"      10"
"78948";"T001038";"53700";"2012655";"2018710";"2019JJ00";"      11"
"78953";"T001038";"53700";"2012655";"2018710";"2020JJ00";"      13"
"79054";"T001038";"53700";"2012655";"2018720";"2003JJ00";"      49"
"79059";"T001038";"53700";"2012655";"2018720";"2004JJ00";"      38"
"79064";"T001038";"53700";"2012655";"2018720";"2005JJ00";"      37"
"79069";"T001038";"53700";"2012655";"2018720";"2006JJ00";"      32"
"79074";"T001038";"53700";"2012655";"2018720";"2007JJ00";"      33"
"79079";"T001038";"53700";"2012655";"2018720";"2008JJ00";"      34"
"79084";"T001038";"53700";"2012655";"2018720";"2009JJ00";"      36"
"79089";"T001038";"53700";"2012655";"2018720";"2010JJ00";"      35"
"79094";"T001038";"53700";"2012655";"2018720";"2011JJ00";"      36"
"79099";"T001038";"53700";"2012655";"2018720";"2012JJ00";"      34"
"79104";"T001038";"53700";"2012655";"2018720";"2013JJ00";"      27"
"79109";"T001038";"53700";"2012655";"2018720";"2014JJ00";"      26"
"79114";"T001038";"53700";"2012655";"2018720";"2015JJ00";"      28"
"79119";"T001038";"53700";"2012655";"2018720";"2016JJ00";"      30"
"79124";"T001038";"53700";"2012655";"2018720";"2017JJ00";"      28"
"79129";"T001038";"53700";"2012655";"2018720";"2018JJ00";"      24"
"79134";"T001038";"53700";"2012655";"2018720";"2019JJ00";"      22"
"79139";"T001038";"53700";"2012655";"2018720";"2020JJ00";"      21"
"79519";"T001038";"53700";"2012655";"2018760";"2003JJ00";"      36"
"79524";"T001038";"53700";"2012655";"2018760";"2004JJ00";"      37"
"79529";"T001038";"53700";"2012655";"2018760";"2005JJ00";"      43"
"79534";"T001038";"53700";"2012655";"2018760";"2006JJ00";"      47"
"79539";"T001038";"53700";"2012655";"2018760";"2007JJ00";"      48"
"79544";"T001038";"53700";"2012655";"2018760";"2008JJ00";"      44"
"79549";"T001038";"53700";"2012655";"2018760";"2009JJ00";"      37"
"79554";"T001038";"53700";"2012655";"2018760";"2010JJ00";"      38"
"79559";"T001038";"53700";"2012655";"2018760";"2011JJ00";"      34"
"79564";"T001038";"53700";"2012655";"2018760";"2012JJ00";"      36"
"79569";"T001038";"53700";"2012655";"2018760";"2013JJ00";"      42"
"79574";"T001038";"53700";"2012655";"2018760";"2014JJ00";"      41"
"79579";"T001038";"53700";"2012655";"2018760";"2015JJ00";"      43"
"79584";"T001038";"53700";"2012655";"2018760";"2016JJ00";"      39"
"79589";"T001038";"53700";"2012655";"2018760";"2017JJ00";"      39"
"79594";"T001038";"53700";"2012655";"2018760";"2018JJ00";"      35"
"79599";"T001038";"53700";"2012655";"2018760";"2019JJ00";"      36"
"79604";"T001038";"53700";"2012655";"2018760";"2020JJ00";"      35"
"79612";"T001038";"53700";"2012655";"2018770";"2003JJ00";"      28"
"79617";"T001038";"53700";"2012655";"2018770";"2004JJ00";"      31"
"79622";"T001038";"53700";"2012655";"2018770";"2005JJ00";"      34"
"79627";"T001038";"53700";"2012655";"2018770";"2006JJ00";"      33"
"79632";"T001038";"53700";"2012655";"2018770";"2007JJ00";"      31"
"79637";"T001038";"53700";"2012655";"2018770";"2008JJ00";"      33"
"79642";"T001038";"53700";"2012655";"2018770";"2009JJ00";"      37"
"79647";"T001038";"53700";"2012655";"2018770";"2010JJ00";"      36"
"79652";"T001038";"53700";"2012655";"2018770";"2011JJ00";"      33"
"79657";"T001038";"53700";"2012655";"2018770";"2012JJ00";"      35"
"79662";"T001038";"53700";"2012655";"2018770";"2013JJ00";"      29"
"79667";"T001038";"53700";"2012655";"2018770";"2014JJ00";"      25"
"79672";"T001038";"53700";"2012655";"2018770";"2015JJ00";"      26"
"79677";"T001038";"53700";"2012655";"2018770";"2016JJ00";"      29"
"79682";"T001038";"53700";"2012655";"2018770";"2017JJ00";"      23"
"79687";"T001038";"53700";"2012655";"2018770";"2018JJ00";"      20"
"79692";"T001038";"53700";"2012655";"2018770";"2019JJ00";"      22"
"79697";"T001038";"53700";"2012655";"2018770";"2020JJ00";"      24"
"79705";"T001038";"53700";"2012655";"2018780";"2003JJ00";"      35"
"79710";"T001038";"53700";"2012655";"2018780";"2004JJ00";"      33"
"79715";"T001038";"53700";"2012655";"2018780";"2005JJ00";"      33"
"79720";"T001038";"53700";"2012655";"2018780";"2006JJ00";"      29"
"79725";"T001038";"53700";"2012655";"2018780";"2007JJ00";"      31"
"79730";"T001038";"53700";"2012655";"2018780";"2008JJ00";"      26"
"79735";"T001038";"53700";"2012655";"2018780";"2009JJ00";"      25"
"79740";"T001038";"53700";"2012655";"2018780";"2010JJ00";"      22"
"79745";"T001038";"53700";"2012655";"2018780";"2011JJ00";"      24"
"79750";"T001038";"53700";"2012655";"2018780";"2012JJ00";"      23"
"79755";"T001038";"53700";"2012655";"2018780";"2013JJ00";"      23"
"79760";"T001038";"53700";"2012655";"2018780";"2014JJ00";"      20"
"79765";"T001038";"53700";"2012655";"2018780";"2015JJ00";"      18"
"79770";"T001038";"53700";"2012655";"2018780";"2016JJ00";"      18"
"79775";"T001038";"53700";"2012655";"2018780";"2017JJ00";"      19"
"79780";"T001038";"53700";"2012655";"2018780";"2018JJ00";"      19"
"79785";"T001038";"53700";"2012655";"2018780";"2019JJ00";"      22"
"79790";"T001038";"53700";"2012655";"2018780";"2020JJ00";"      20"
"79891";"T001038";"53700";"2012655";"2018800";"2003JJ00";"      41"
"79896";"T001038";"53700";"2012655";"2018800";"2004JJ00";"      38"
"79901";"T001038";"53700";"2012655";"2018800";"2005JJ00";"      36"
"79906";"T001038";"53700";"2012655";"2018800";"2006JJ00";"      36"
"79911";"T001038";"53700";"2012655";"2018800";"2007JJ00";"      37"
"79916";"T001038";"53700";"2012655";"2018800";"2008JJ00";"      41"
"79921";"T001038";"53700";"2012655";"2018800";"2009JJ00";"      47"
"79926";"T001038";"53700";"2012655";"2018800";"2010JJ00";"      42"
"79931";"T001038";"53700";"2012655";"2018800";"2011JJ00";"      47"
"79936";"T001038";"53700";"2012655";"2018800";"2012JJ00";"      50"
"79941";"T001038";"53700";"2012655";"2018800";"2013JJ00";"      59"
"79946";"T001038";"53700";"2012655";"2018800";"2014JJ00";"      54"
"79951";"T001038";"53700";"2012655";"2018800";"2015JJ00";"      54"
"79956";"T001038";"53700";"2012655";"2018800";"2016JJ00";"      56"
"79961";"T001038";"53700";"2012655";"2018800";"2017JJ00";"      61"
"79966";"T001038";"53700";"2012655";"2018800";"2018JJ00";"      64"
"79971";"T001038";"53700";"2012655";"2018800";"2019JJ00";"      64"
"79976";"T001038";"53700";"2012655";"2018800";"2020JJ00";"      73"
"80077";"T001038";"53700";"2012655";"2018810";"2003JJ00";"      37"
"80082";"T001038";"53700";"2012655";"2018810";"2004JJ00";"      47"
"80087";"T001038";"53700";"2012655";"2018810";"2005JJ00";"      50"
"80092";"T001038";"53700";"2012655";"2018810";"2006JJ00";"      48"
"80097";"T001038";"53700";"2012655";"2018810";"2007JJ00";"      48"
"80102";"T001038";"53700";"2012655";"2018810";"2008JJ00";"      47"
"80107";"T001038";"53700";"2012655";"2018810";"2009JJ00";"      53"
"80112";"T001038";"53700";"2012655";"2018810";"2010JJ00";"      48"
"80117";"T001038";"53700";"2012655";"2018810";"2011JJ00";"      46"
"80122";"T001038";"53700";"2012655";"2018810";"2012JJ00";"      46"
"80127";"T001038";"53700";"2012655";"2018810";"2013JJ00";"      46"
"80132";"T001038";"53700";"2012655";"2018810";"2014JJ00";"      51"
"80137";"T001038";"53700";"2012655";"2018810";"2015JJ00";"      51"
"80142";"T001038";"53700";"2012655";"2018810";"2016JJ00";"      56"
"80147";"T001038";"53700";"2012655";"2018810";"2017JJ00";"      57"
"80152";"T001038";"53700";"2012655";"2018810";"2018JJ00";"      56"
"80157";"T001038";"53700";"2012655";"2018810";"2019JJ00";"      63"
"80162";"T001038";"53700";"2012655";"2018810";"2020JJ00";"      70"
"80542";"T001038";"53700";"2012657";"2018710";"2003JJ00";"      65"
"80547";"T001038";"53700";"2012657";"2018710";"2004JJ00";"      62"
